,subject,feature_shuffle,trialnum,correlation
360,sub05,ac_target,90,-0.0054915798367494
361,sub05,ac_dis,90,0.029264791427258185
362,sub05,onsets_target,90,0.05871680459694073
363,sub05,onsets_dis,90,0.0335257742270349
364,sub05,ac_target,91,-0.021195029256334163
365,sub05,ac_dis,91,-0.018797436378467505
366,sub05,onsets_target,91,-0.0016907035761542695
367,sub05,onsets_dis,91,0.016414846772151142
368,sub05,ac_target,92,-0.0003932060782558758
369,sub05,ac_dis,92,-0.06480341723551858
370,sub05,onsets_target,92,0.07618630755216875
371,sub05,onsets_dis,92,0.011481803718264946
372,sub05,ac_target,93,-0.014907872194971316
373,sub05,ac_dis,93,0.025839478573946712
374,sub05,onsets_target,93,-0.013116437082230755
375,sub05,onsets_dis,93,-0.0006360436411267194
376,sub05,ac_target,94,0.04920053887812536
377,sub05,ac_dis,94,-0.004739140265575265
378,sub05,onsets_target,94,-0.015838518945786608
379,sub05,onsets_dis,94,0.0139535483440542
380,sub05,ac_target,95,-0.0015364895619289511
381,sub05,ac_dis,95,0.01380659379416969
382,sub05,onsets_target,95,-0.00825693293259424
383,sub05,onsets_dis,95,-0.023145826438375768
384,sub05,ac_target,96,-0.014471872947921814
385,sub05,ac_dis,96,-0.01420652618805794
386,sub05,onsets_target,96,0.018697362590658205
387,sub05,onsets_dis,96,-0.004048038770457912
388,sub05,ac_target,97,-0.0012916860564267305
389,sub05,ac_dis,97,-0.022677630068492063
390,sub05,onsets_target,97,0.013275412634053949
391,sub05,onsets_dis,97,0.018280958626682567
392,sub05,ac_target,98,-0.02319811604527152
393,sub05,ac_dis,98,-0.03369938952075633
394,sub05,onsets_target,98,-0.009369364789891742
395,sub05,onsets_dis,98,0.0132953314891749
396,sub05,ac_target,99,-0.0360156908536592
397,sub05,ac_dis,99,0.008183253459865114
398,sub05,onsets_target,99,0.0012355300059108594
399,sub05,onsets_dis,99,0.0008454389275510015
400,sub05,ac_target,100,0.06203528196359192
401,sub05,ac_dis,100,-0.005376257234431231
402,sub05,onsets_target,100,0.02390992814171384
403,sub05,onsets_dis,100,0.014479122267440117
404,sub05,ac_target,101,0.04102677636281613
405,sub05,ac_dis,101,0.03568983433315974
406,sub05,onsets_target,101,-0.02322866453443188
407,sub05,onsets_dis,101,0.02454060269046906
408,sub05,ac_target,102,0.09490174270630622
409,sub05,ac_dis,102,0.014807440786978614
410,sub05,onsets_target,102,0.027190443079369242
411,sub05,onsets_dis,102,-0.02086034749755786
412,sub05,ac_target,103,0.02434303007096279
413,sub05,ac_dis,103,0.007319702307605181
414,sub05,onsets_target,103,0.0023905792098167828
415,sub05,onsets_dis,103,0.0015078190513291066
416,sub05,ac_target,104,-0.03132924347086547
417,sub05,ac_dis,104,0.04497115144567004
418,sub05,onsets_target,104,0.03700233894846867
419,sub05,onsets_dis,104,0.026044148979030724
420,sub05,ac_target,105,-0.017468165758716632
421,sub05,ac_dis,105,0.015392778308668288
422,sub05,onsets_target,105,0.04054906949485221
