,phone,phone_surprisal,phone_entropy,word,id,word_order,phone_num
8471,v,,,weitere,dis_011,6,1
8472,aɪ,3.7997212349025875,0.854418881101613,weitere,dis_011,6,2
8473,t,2.433984805283174,0.06965423686461195,weitere,dis_011,6,3
8474,ə,2.793384116019498,0.0154295266401007,weitere,dis_011,6,4
8475,r,0.2173075527265891,0.002555518059196998,weitere,dis_011,6,5
8476,ə,0.1523780858511628,0.0021369446453915293,weitere,dis_011,6,6
8477,n,,,nutzlose,dis_011,7,1
8478,ʊ,6.997265583057637,0.41426992892455883,nutzlose,dis_011,7,2
8479,t,1.5819229735494476,0.005395522124814548,nutzlose,dis_011,7,3
8480,s,0.3211193001628583,0.0019656363117654917,nutzlose,dis_011,7,4
8481,l,2.0926003957899995,0.0015586782960807237,nutzlose,dis_011,7,5
8482,oː,0.005118213938928729,0.0003866862137177736,nutzlose,dis_011,7,6
8483,z,1.8486379619047064,0.00038469141755204214,nutzlose,dis_011,7,7
8484,ə,0.45482236538470794,0.00012236766909211712,nutzlose,dis_011,7,8
8485,b,,,bemühungen,dis_011,8,1
8486,ə,1.9423892193026466,0.48810590209500676,bemühungen,dis_011,8,2
8487,m,6.361468413488812,0.15036762491971012,bemühungen,dis_011,8,3
8488,yː,2.182375858830517,0.0020074596827458877,bemühungen,dis_011,8,4
8489,ʊ,2.2320387957981107,0.00046298945513759246,bemühungen,dis_011,8,5
8490,ŋ,-0.0,9.906240378089146e-05,bemühungen,dis_011,8,6
8491,ə,0.16594515052976713,9.906240378089146e-05,bemühungen,dis_011,8,7
8492,n,-0.0,8.667716146710208e-05,bemühungen,dis_011,8,8
8493,f,,,vergeuden,dis_011,9,1
8494,ɛ,1.9394388576361672,0.6355156082837807,vergeuden,dis_011,9,2
8495,ɐ,0.15027091443936902,0.19122862105807722,vergeuden,dis_011,9,3
8496,ɡ,4.033497150681355,0.1712608421636254,vergeuden,dis_011,9,4
8497,ɔʏ,5.861417150162513,0.00988356196796735,vergeuden,dis_011,9,5
8498,d,-0.0,0.00020900894529425607,vergeuden,dis_011,9,6
8499,ə,-0.0,0.00020900894529425607,vergeuden,dis_011,9,7
8500,n,0.5855672775235103,0.00020900894529425607,vergeuden,dis_011,9,8
8501,d,,,das,dis_146,1,1
8502,a,1.5680214066406188,1.074776093989791,das,dis_146,1,2
8503,s,0.787595526969828,0.35786606826723727,das,dis_146,1,3
8504,ɡ,,,gemälde,dis_146,2,1
8505,ə,1.2358945389701446,0.5701678078478355,gemälde,dis_146,2,2
8506,m,4.215394905699892,0.26212889119126337,gemälde,dis_146,2,3
8507,ɛː,5.632043123109554,0.012950539966782814,gemälde,dis_146,2,4
8508,l,0.7714866741027588,0.0003594066897948208,gemälde,dis_146,2,5
8509,d,-0.0,0.00020015676607270448,gemälde,dis_146,2,6
8510,ə,-0.0,0.00020015676607270448,gemälde,dis_146,2,7
8511,ʔ,,,an,dis_146,3,1
8512,a,1.6357491308024026,2.2410469552427026,an,dis_146,3,2
8513,n,3.032069557290345,0.8533043738017673,an,dis_146,3,3
8514,d,,,der,dis_146,4,1
8515,eː,2.6740124257360707,1.074776093989791,der,dis_146,4,2
8516,ɐ,0.8765551008298207,0.15308446785274016,der,dis_146,4,3
8517,v,,,wand,dis_146,5,1
8518,a,1.5930162103589418,0.854418881101613,wand,dis_146,5,2
8519,n,5.949507189186425,0.2701258789326657,wand,dis_146,5,3
8520,t,2.4646426404714528,0.0063989275029540695,wand,dis_146,5,4
8521,ts,,,zeigte,dis_146,6,1
8522,aɪ,3.499126733167407,0.23052324275521557,zeigte,dis_146,6,2
8523,k,3.178756251020518,0.023257554851972135,zeigte,dis_146,6,3
8524,t,1.1281145768826242,0.0030677707099888013,zeigte,dis_146,6,4
8525,ə,1.9264172190798479,0.0014230309311030003,zeigte,dis_146,6,5
8526,b,,,bewegte,dis_146,7,1
8527,ə,1.9423892193026466,0.48810590209500676,bewegte,dis_146,7,2
8528,v,3.5958457198134552,0.15036762491971012,bewegte,dis_146,7,3
8529,eː,1.3314316979800644,0.012511488940614166,bewegte,dis_146,7,4
8530,k,1.4650445510187564,0.0046122538565418454,bewegte,dis_146,7,5
8531,t,0.6977055941927665,0.001718019744928305,bewegte,dis_146,7,6
8532,ə,3.4992008650123845,0.0010162841953432436,bewegte,dis_146,7,7
8533,l,,,landschaften,dis_146,8,1
8534,a,1.6441748501795022,0.29330381217232326,landschaften,dis_146,8,2
8535,n,4.07920200653764,0.0925109476438518,landschaften,dis_146,8,3
8536,t,0.5991948508157502,0.0062149170294283325,landschaften,dis_146,8,4
8537,ʃ,4.380577312631758,0.0037593824378102884,landschaften,dis_146,8,5
8538,a,0.8024524233365988,0.0002548516608035044,landschaften,dis_146,8,6
8539,f,-0.0,0.0001413644001880796,landschaften,dis_146,8,7
8540,t,-0.0,0.0001413644001880796,landschaften,dis_146,8,8
8541,ə,3.1231105423223635,0.0001413644001880796,landschaften,dis_146,8,9
8542,n,-0.0,1.7767943292258365e-05,landschaften,dis_146,8,10
8543,ʔ,,,ich,dis_209,1,1
8544,ɪ,1.7669356894197654,2.2410469552427026,ich,dis_209,1,2
8545,ç,0.9834293418178703,0.44260385181950945,ich,dis_209,1,3
8546,t,,,trinke,dis_209,2,1
8547,r,3.7455744746162756,0.46355329219979374,trinke,dis_209,2,2
8548,ɪ,2.5418640854979486,0.04491142093770704,trinke,dis_209,2,3
8549,ŋ,0.8006672459868276,0.00728743091870868,trinke,dis_209,2,4
8550,k,-0.0,0.00395084210982751,trinke,dis_209,2,5
8551,ə,0.5821979985925563,0.00395084210982751,trinke,dis_209,2,6
8552,ɡ,,,gerne,dis_209,3,1
8553,ɛ,4.753367203522825,0.5701678078478355,gerne,dis_209,3,2
8554,ɐ,1.6233186065339724,0.020437461214517134,gerne,dis_209,3,3
8555,n,0.028368007798432054,0.006433831238915994,gerne,dis_209,3,4
8556,ə,1.2453060904398583,0.0062298303701864,gerne,dis_209,3,5
8557,ʔ,,,einen,dis_209,4,1
8558,aɪ,3.2589392271272044,2.2410469552427026,einen,dis_209,4,2
8559,n,0.06414877737702182,0.23716810887047335,einen,dis_209,4,3
8560,ə,1.2421537785498582,0.22043457454325524,einen,dis_209,4,4
8561,n,1.6399654937825578,0.08637808006746195,einen,dis_209,4,5
8562,k,,,kaffee,dis_209,5,1
8563,a,1.5356545500572338,0.46467499767391635,kaffee,dis_209,5,2
8564,f,6.366271185239349,0.14014901106822475,kaffee,dis_209,5,3
8565,e,0.07794268377864154,0.002183941508003164,kaffee,dis_209,5,4
8566,ʔ,,,am,dis_209,6,1
8567,a,1.6357491308024026,2.2410469552427026,am,dis_209,6,2
8568,m,5.757904637673451,0.8533043738017673,am,dis_209,6,3
8569,m,,,morgen,dis_209,7,1
8570,ɔ,5.360150517133691,0.6236166673650485,morgen,dis_209,7,2
8571,ɐ,0.6948759734698828,0.019686059469418017,morgen,dis_209,7,3
8572,ɡ,0.298171456808512,0.011130125978302421,morgen,dis_209,7,4
8573,ə,0.009914106090630927,0.008256584437393624,morgen,dis_209,7,5
8574,n,0.0012540242044005397,0.008157143334524651,morgen,dis_209,7,6
8575,ʔ,,,und,dis_209,8,1
8576,ʊ,3.2187657185449967,2.2410469552427026,und,dis_209,8,2
8577,n,0.21586674836719344,0.23405879094649534,und,dis_209,8,3
8578,t,0.503327120042575,0.19299134541796917,und,dis_209,8,4
8579,l,,,lese,dis_209,9,1
8580,eː,3.097728340898363,0.29330381217232326,lese,dis_209,9,2
8581,z,4.0825231441089525,0.03440187706697492,lese,dis_209,9,3
8582,ə,0.12694703304513344,0.0022645077795069436,lese,dis_209,9,4
8583,ts,,,zeitung,dis_209,10,1
8584,aɪ,3.499126733167407,0.23052324275521557,zeitung,dis_209,10,2
8585,t,0.5251368244644982,0.023257554851972135,zeitung,dis_209,10,3
8586,ʊ,4.290351770326049,0.014967423563316906,zeitung,dis_209,10,4
8587,ŋ,0.002549307170579809,0.0010703244525893379,zeitung,dis_209,10,5
8588,d,,,der,dis_137,1,1
8589,eː,2.6740124257360707,1.074776093989791,der,dis_137,1,2
8590,ɐ,0.8765551008298207,0.15308446785274016,der,dis_137,1,3
8591,v,,,wanderer,dis_137,2,1
8592,a,1.5930162103589418,0.854418881101613,wanderer,dis_137,2,2
8593,n,5.949507189186425,0.2701258789326657,wanderer,dis_137,2,3
8594,d,3.3304650484268623,0.0063989275029540695,wanderer,dis_137,2,4
8595,ə,1.4648892455151925,0.0009007102390229457,wanderer,dis_137,2,5
8596,r,1.5440381607985245,0.00034005367971851226,wanderer,dis_137,2,6
8597,ɐ,1.1898245588800176,0.0001186772738845744,wanderer,dis_137,2,7
8598,ɡ,,,genoss,dis_137,3,1
8599,ə,1.2358945389701446,0.5701678078478355,genoss,dis_137,3,2
8600,n,3.387738076675443,0.26212889119126337,genoss,dis_137,3,3
8601,ɔ,3.6268099379692598,0.02201747213254463,genoss,dis_137,3,4
8602,s,2.3651550917962356,0.0020228473439693404,genoss,dis_137,3,5
8603,d,,,die,dis_137,4,1
8604,iː,2.650458870553376,1.074776093989791,die,dis_137,4,2
8605,ʔ,,,aussicht,dis_137,5,1
8606,aʊ,3.858868143146389,2.2410469552427026,aussicht,dis_137,5,2
8607,s,1.7300046819913661,0.18594995903978884,aussicht,dis_137,5,3
8608,z,4.327651066389132,0.06470884729709185,aussicht,dis_137,5,4
8609,ɪ,3.670128359320608,0.003998659012820928,aussicht,dis_137,5,5
8610,ç,0.03121424239271124,0.0003571955052966831,aussicht,dis_137,5,6
8611,t,-0.0,0.0003475966698782118,aussicht,dis_137,5,7
8612,f,,,vom,dis_137,6,1
8613,ɔ,2.8312960817186723,0.6355156082837807,vom,dis_137,6,2
8614,m,3.7714134139347895,0.06852026142785311,vom,dis_137,6,3
8615,b,,,berggipfel,dis_137,7,1
8616,ɛ,4.333550142086508,0.48810590209500676,berggipfel,dis_137,7,2
8617,ɐ,3.863819535727052,0.02506046521858344,berggipfel,dis_137,7,3
8618,k,1.3679035236877553,0.0021197717940974084,berggipfel,dis_137,7,4
8619,ɡ,2.5724715565379586,0.0008238688201796466,berggipfel,dis_137,7,5
8620,ɪ,4.857980995127571,0.00017774724157368268,berggipfel,dis_137,7,6
8621,p,0.22239242133644782,6.351748851714837e-06,berggipfel,dis_137,7,7
8622,f,-0.0,5.354350768849151e-06,berggipfel,dis_137,7,8
8623,ə,-0.0,5.354350768849151e-06,berggipfel,dis_137,7,9
8624,l,-0.0,5.354350768849151e-06,berggipfel,dis_137,7,10
8625,d,,,das,dis_167,1,1
8626,a,1.5680214066406188,1.074776093989791,das,dis_167,1,2
8627,s,0.787595526969828,0.35786606826723727,das,dis_167,1,3
8628,k,,,klappern,dis_167,2,1
8629,l,3.3863414589944063,0.46467499767391635,klappern,dis_167,2,2
8630,a,0.4339497677508253,0.047987503271617306,klappern,dis_167,2,3
8631,p,4.002025225295407,0.03338679887656271,klappern,dis_167,2,4
8632,ɐ,4.5451236781627,0.0023392385705786165,klappern,dis_167,2,5
8633,n,1.2317958316799031,0.00013386460557264084,klappern,dis_167,2,6
8634,d,,,der,dis_167,3,1
8635,eː,2.6740124257360707,1.074776093989791,der,dis_167,3,2
8636,ɐ,0.8765551008298207,0.15308446785274016,der,dis_167,3,3
8637,t,,,tastatur,dis_167,4,1
8638,a,3.6720229218351257,0.46355329219979374,tastatur,dis_167,4,2
8639,s,6.420486007142143,0.043549596403634816,tastatur,dis_167,4,3
8640,t,2.0610396814488525,0.0006130226000625849,tastatur,dis_167,4,4
8641,a,2.2927817492278453,0.00016654410473024859,tastatur,dis_167,4,5
8642,t,0.03435150479077704,3.4231079806472545e-05,tastatur,dis_167,4,6
8643,uː,-0.0,3.323368172360686e-05,tastatur,dis_167,4,7
8644,ɐ,0.14622074085104386,3.323368172360686e-05,tastatur,dis_167,4,8
8645,h,,,hallt,dis_167,5,1
8646,a,0.8609011340082801,0.5464500311101149,hallt,dis_167,5,2
8647,l,3.788552873205724,0.2691909184330348,hallt,dis_167,5,3
8648,t,1.085306534174589,0.02438361546200039,hallt,dis_167,5,4
8649,d,,,durch,dis_167,6,1
8650,ʊ,6.312042776839892,1.074776093989791,durch,dis_167,6,2
8651,ɐ,0.5220555766052801,0.024449229682837182,durch,dis_167,6,3
8652,ç,0.0586123716430678,0.016430258321013656,durch,dis_167,6,4
8653,d,,,den,dis_167,7,1
8654,eː,2.6740124257360707,1.074776093989791,den,dis_167,7,2
8655,n,1.7418462024256847,0.15308446785274016,den,dis_167,7,3
8656,p,,,park,dis_167,8,1
8657,a,1.537279614275839,0.15977060410334676,park,dis_167,8,2
8658,r,2.719432908298053,0.04993800254021798,park,dis_167,8,3
8659,k,2.13434148385262,0.008518749542959834,park,dis_167,8,4
8660,d,,,die,dis_269,1,1
8661,iː,2.650458870553376,1.074776093989791,die,dis_269,1,2
8662,ʔ,,,evolution,dis_269,2,1
8663,e,6.16982898266354,2.2410469552427026,evolution,dis_269,2,2
8664,v,5.4157464961168875,0.05023455837418165,evolution,dis_269,2,3
8665,o,3.2991463526546774,0.0014720293946212278,evolution,dis_269,2,4
8666,l,0.06501353000370405,0.0001567232388047679,evolution,dis_269,2,5
8667,u,-0.0,0.00014862618216926156,evolution,dis_269,2,6
8668,ts,-0.0,0.00014862618216926156,evolution,dis_269,2,7
8669,j,-0.0,0.00014862618216926156,evolution,dis_269,2,8
8670,oː,0.15385151783741796,0.00014862618216926156,evolution,dis_269,2,9
8671,n,-0.0,0.0001310304243311153,evolution,dis_269,2,10
8672,f,,,formte,dis_269,3,1
8673,ɔ,2.8312960817186723,0.6355156082837807,formte,dis_269,3,2
8674,ɐ,3.882730126625437,0.06852026142785311,formte,dis_269,3,3
8675,m,2.4846501137455874,0.007676796241123105,formte,dis_269,3,4
8676,a,2.577965905820646,0.0014203002902196474,formte,dis_269,3,5
8677,t,1.3622709822465169,0.0002786580061641809,formte,dis_269,3,6
8678,ə,2.708537185839689,0.00010325568301623034,formte,dis_269,3,7
8679,d,,,die,dis_269,4,1
8680,iː,2.650458870553376,1.074776093989791,die,dis_269,4,2
8681,f,,,vielfalt,dis_269,5,1
8682,iː,4.4202397709771,0.6355156082837807,vielfalt,dis_269,5,2
8683,l,0.22735128292798776,0.026263559750225905,vielfalt,dis_269,5,3
8684,f,8.193276691701492,0.02127107803628571,vielfalt,dis_269,5,4
8685,a,1.6636949368669598,0.00013611549909724814,vielfalt,dis_269,5,5
8686,l,0.6780719051126379,4.318086367754507e-05,vielfalt,dis_269,5,6
8687,t,-0.0,2.5784836074098204e-05,vielfalt,dis_269,5,7
8688,d,,,des,dis_269,6,1
8689,ɛ,4.80404383378558,1.074776093989791,des,dis_269,6,2
8690,s,1.5816567243042106,0.05403012107367732,des,dis_269,6,3
8691,t,,,tierreichs,dis_269,7,1
8692,iː,6.288478190512236,0.46355329219979374,tierreichs,dis_269,7,2
8693,r,2.8768085488843766,0.0076936716927266,tierreichs,dis_269,7,3
8694,aɪ,7.368506461507693,0.0011118056570687547,tierreichs,dis_269,7,4
8695,ç,0.3219280948873623,9.094454718372034e-06,tierreichs,dis_269,7,5
8696,s,3.0000000000000004,7.180902507265301e-06,tierreichs,dis_269,7,6
8697,ʔ,,,entscheidend,dis_269,8,1
8698,ɛ,2.750844299944567,2.2410469552427026,entscheidend,dis_269,8,2
8699,n,3.6732624798262443,0.34590391870179166,entscheidend,dis_269,8,3
8700,t,0.37800996017676863,0.043533579047024776,entscheidend,dis_269,8,4
8701,ʃ,1.13546088596093,0.03418899558049577,entscheidend,dis_269,8,5
8702,aɪ,2.287691920204105,0.01447646174164265,entscheidend,dis_269,8,6
8703,d,0.003848215247469788,0.0030882332461019332,entscheidend,dis_269,8,7
8704,ə,1.021741779154067,0.0030762969009424826,entscheidend,dis_269,8,8
8705,n,0.5504562032427224,0.0015771279396003866,entscheidend,dis_269,8,9
8706,t,4.422208001129988,0.0010413137927730084,entscheidend,dis_269,8,10
8707,d,,,der,dis_017,1,1
8708,eː,2.6740124257360707,1.074776093989791,der,dis_017,1,2
8709,ɐ,0.8765551008298207,0.15308446785274016,der,dis_017,1,3
8710,k,,,karlspreis,dis_017,2,1
8711,a,1.5356545500572338,0.46467499767391635,karlspreis,dis_017,2,2
8712,ɐ,18.21332853133069,0.14014901106822475,karlspreis,dis_017,2,3
8713,l,-0.0,9.973980828656872e-07,karlspreis,dis_017,2,4
8714,s,-0.0,9.973980828656872e-07,karlspreis,dis_017,2,5
8715,p,-0.0,9.973980828656872e-07,karlspreis,dis_017,2,6
8716,r,-0.0,9.973980828656872e-07,karlspreis,dis_017,2,7
8717,aɪ,-0.0,9.973980828656872e-07,karlspreis,dis_017,2,8
8718,s,-0.0,9.973980828656872e-07,karlspreis,dis_017,2,9
8719,ʔ,,,ist,dis_017,3,1
8720,ɪ,1.7669356894197654,2.2410469552427026,ist,dis_017,3,2
8721,s,1.8490788045729531,0.44260385181950945,ist,dis_017,3,3
8722,t,0.00639177838082414,0.11704473032384587,ist,dis_017,3,4
8723,d,,,die,dis_017,4,1
8724,iː,2.650458870553376,1.074776093989791,die,dis_017,4,2
8725,ʃ,,,sternstunde,dis_017,5,1
8726,t,1.8671643077321751,0.40221886521989353,sternstunde,dis_017,5,2
8727,ɛ,2.4698407346061817,0.11545154980933205,sternstunde,dis_017,5,3
8728,ɐ,1.5514736283951653,0.019574249096447328,sternstunde,dis_017,5,4
8729,n,3.0625685669672666,0.006228961191575483,sternstunde,dis_017,5,5
8730,ʃ,4.963167526366488,0.0009220287607336035,sternstunde,dis_017,5,6
8731,t,3.4998458870832057,3.581517438761874e-05,sternstunde,dis_017,5,7
8732,ʊ,-0.0,3.6646165129641808e-06,sternstunde,dis_017,5,8
8733,n,-0.0,3.6646165129641808e-06,sternstunde,dis_017,5,9
8734,d,-0.0,3.6646165129641808e-06,sternstunde,dis_017,5,10
8735,ə,-0.0,3.6646165129641808e-06,sternstunde,dis_017,5,11
8736,ʔ,,,eines,dis_017,6,1
8737,aɪ,3.2589392271272044,2.2410469552427026,eines,dis_017,6,2
8738,n,0.06414877737702182,0.23716810887047335,eines,dis_017,6,3
8739,ə,1.2421537785498582,0.22043457454325524,eines,dis_017,6,4
8740,s,4.702789494097125,0.08637808006746195,eines,dis_017,6,5
8741,f,,,films,dis_017,7,1
8742,ɪ,4.491857572377084,0.6355156082837807,films,dis_017,7,2
8743,l,2.1537677377108686,0.030004438764589768,films,dis_017,7,3
8744,m,0.23431763422661617,0.006965629375244542,films,dis_017,7,4
8745,s,3.574352470075115,0.005660299853225769,films,dis_017,7,5
8746,d,,,der,dis_245,1,1
8747,eː,2.6740124257360707,1.074776093989791,der,dis_245,1,2
8748,ɐ,0.8765551008298207,0.15308446785274016,der,dis_245,1,3
8749,ʃ,,,spiegel,dis_245,2,1
8750,p,2.916123075664792,0.40221886521989353,spiegel,dis_245,2,2
8751,iː,2.055382789067012,0.054873417912152174,spiegel,dis_245,2,3
8752,ɡ,4.456712849415338,0.012336397330196425,spiegel,dis_245,2,4
8753,ə,0.01681523485256968,0.0006887030228537753,spiegel,dis_245,2,5
8754,l,-0.0,0.0006782848258404692,spiegel,dis_245,2,6
8755,r,,,reflektiert,dis_245,3,1
8756,e,2.5496804957428774,0.19941723343125461,reflektiert,dis_245,3,2
8757,f,6.881654862479292,0.03360780994285311,reflektiert,dis_245,3,3
8758,l,0.8128530765781012,0.0003842185130551097,reflektiert,dis_245,3,4
8759,ɛ,0.021433189611351166,0.00021538466023408466,reflektiert,dis_245,3,5
8760,k,-0.0,0.00021172004372112046,reflektiert,dis_245,3,6
8761,t,1.5151516778328529,0.00021172004372112046,reflektiert,dis_245,3,7
8762,iː,0.6642514105257955,7.764413055870892e-05,reflektiert,dis_245,3,8
8763,r,-0.0,4.830832025904107e-05,reflektiert,dis_245,3,9
8764,t,0.8602752363333869,4.830832025904107e-05,reflektiert,dis_245,3,10
8765,t,,,träume,dis_245,4,1
8766,r,3.7455744746162756,0.46355329219979374,träume,dis_245,4,2
8767,ɔʏ,4.201848031174064,0.04491142093770704,träume,dis_245,4,3
8768,m,0.5369305133712472,0.002510489039163394,träume,dis_245,4,4
8769,ə,0.426656215586596,0.0016598800900474561,träume,dis_245,4,5
8770,d,,,die,dis_245,5,1
8771,iː,2.650458870553376,1.074776093989791,die,dis_245,5,2
8772,n,,,noch,dis_245,6,1
8773,ɔ,3.1616437725493185,0.41426992892455883,noch,dis_245,6,2
8774,x,0.4262793893234768,0.05175006106539499,noch,dis_245,6,3
8775,n,,,nicht,dis_245,7,1
8776,ɪ,1.194013022503782,0.41426992892455883,nicht,dis_245,7,2
8777,ç,0.047892859882732154,0.13174834622197798,nicht,dis_245,7,3
8778,t,0.0013376791726180807,0.1222759855924756,nicht,dis_245,7,4
8779,ɡ,,,geträumt,dis_245,8,1
8780,ə,1.2358945389701446,0.5701678078478355,geträumt,dis_245,8,2
8781,t,4.060027746274173,0.26212889119126337,geträumt,dis_245,8,3
8782,r,1.8845327494333786,0.015389077002873909,geträumt,dis_245,8,4
8783,ɔʏ,3.6928053834013133,0.004563858294852382,geträumt,dis_245,8,5
8784,m,0.07556433739948445,0.00037393354348938843,geträumt,dis_245,8,6
8785,t,-0.0,0.0003474598700231633,geträumt,dis_245,8,7
8786,v,,,wurden,dis_245,9,1
8787,ʊ,5.387313663145873,0.854418881101613,wurden,dis_245,9,2
8788,ɐ,0.8196481501045864,0.02590963119028868,wurden,dis_245,9,3
8789,d,0.04453729894114253,0.012978418558890628,wurden,dis_245,9,4
8790,ə,-0.0,0.012314820044886557,wurden,dis_245,9,5
8791,n,2.2341638663636716,0.012314820044886557,wurden,dis_245,9,6
8792,b,,,beim,dis_224,1,1
8793,aɪ,3.61227216462183,0.48810590209500676,beim,dis_224,1,2
8794,m,3.117545579313914,0.03344937492013171,beim,dis_224,1,3
8795,k,,,kochen,dis_224,2,1
8796,ɔ,2.395194431095644,0.46467499767391635,kochen,dis_224,2,2
8797,x,6.268150221016952,0.08645402513280435,kochen,dis_224,2,3
8798,ə,0.9777675149957127,0.0014491789318427824,kochen,dis_224,2,4
8799,n,0.30737541381280187,0.0007001908741775748,kochen,dis_224,2,5
8800,ʔ,,,improvisiere,dis_224,3,1
8801,ɪ,1.7669356894197654,2.2410469552427026,improvisiere,dis_224,3,2
8802,m,4.047877114454348,0.44260385181950945,improvisiere,dis_224,3,3
8803,p,6.072560228994789,0.04086137903385548,improvisiere,dis_224,3,4
8804,r,1.8457872338287722,0.001290201232925435,improvisiere,dis_224,3,5
8805,o,0.13313833118853283,0.00034589504030819453,improvisiere,dis_224,3,6
8806,v,0.010498736744505925,0.000308776869754609,improvisiere,dis_224,3,7
8807,i,0.03106507377114584,0.00030578467550601194,improvisiere,dis_224,3,8
8808,z,-0.0,0.0002981697218384712,improvisiere,dis_224,3,9
8809,iː,0.11480447549080051,0.0002981697218384712,improvisiere,dis_224,3,10
8810,r,-0.0,0.000271248881072505,improvisiere,dis_224,3,11
8811,ə,1.1831003901900456,0.000271248881072505,improvisiere,dis_224,3,12
8812,ʔ,,,ich,dis_224,4,1
8813,ɪ,1.7669356894197654,2.2410469552427026,ich,dis_224,4,2
8814,ç,0.9834293418178703,0.44260385181950945,ich,dis_224,4,3
8815,ɡ,,,gerne,dis_224,5,1
8816,ɛ,4.753367203522825,0.5701678078478355,gerne,dis_224,5,2
8817,ɐ,1.6233186065339724,0.020437461214517134,gerne,dis_224,5,3
8818,n,0.028368007798432054,0.006433831238915994,gerne,dis_224,5,4
8819,ə,1.2453060904398583,0.0062298303701864,gerne,dis_224,5,5
8820,m,,,mit,dis_224,6,1
8821,ɪ,2.0673509384110798,0.6236166673650485,mit,dis_224,6,2
8822,t,0.9597259623144939,0.12431584262009066,mit,dis_224,6,3
8823,ɡ,,,gewürzen,dis_224,7,1
8824,ə,1.2358945389701446,0.5701678078478355,gewürzen,dis_224,7,2
8825,v,3.7258222878833465,0.26212889119126337,gewürzen,dis_224,7,3
8826,yː,8.110210977653848,0.021517471754574868,gewürzen,dis_224,7,4
8827,r,0.20404984121464526,0.0001100218708284619,gewürzen,dis_224,7,5
8828,ts,0.4492444908635957,9.498058300457702e-05,gewürzen,dis_224,7,6
8829,ə,1.155481264678991,6.950992524738294e-05,gewürzen,dis_224,7,7
8830,n,1.625320238337297,2.986630933308378e-05,gewürzen,dis_224,7,8
8831,b,,,beim,dis_145,1,1
8832,aɪ,3.61227216462183,0.48810590209500676,beim,dis_145,1,2
8833,m,3.117545579313914,0.03344937492013171,beim,dis_145,1,3
8834,k,,,kochen,dis_145,2,1
8835,ɔ,2.395194431095644,0.46467499767391635,kochen,dis_145,2,2
8836,x,6.268150221016952,0.08645402513280435,kochen,dis_145,2,3
8837,ə,0.9777675149957127,0.0014491789318427824,kochen,dis_145,2,4
8838,n,0.30737541381280187,0.0007001908741775748,kochen,dis_145,2,5
8839,f,,,fiel,dis_145,3,1
8840,iː,4.4202397709771,0.6355156082837807,fiel,dis_145,3,2
8841,l,0.22735128292798776,0.026263559750225905,fiel,dis_145,3,3
8842,m,,,mir,dis_145,4,1
8843,iː,3.139679704469479,0.6236166673650485,mir,dis_145,4,2
8844,ɐ,0.04732616514595251,0.05205101652875351,mir,dis_145,4,3
8845,ʔ,,,ein,dis_145,5,1
8846,aɪ,3.2589392271272044,2.2410469552427026,ein,dis_145,5,2
8847,n,0.06414877737702182,0.23716810887047335,ein,dis_145,5,3
8848,ɡ,,,gedicht,dis_145,6,1
8849,ə,1.2358945389701446,0.5701678078478355,gedicht,dis_145,6,2
8850,d,5.239109858531865,0.26212889119126337,gedicht,dis_145,6,3
8851,ɪ,4.709858742357441,0.0074030512804987465,gedicht,dis_145,6,4
8852,ç,0.015438296500573975,0.00033163410448418593,gedicht,dis_145,6,5
8853,t,-0.0,0.0003269720898883561,gedicht,dis_145,6,6
8854,ʔ,,,über,dis_145,7,1
8855,yː,6.146344252775599,2.2410469552427026,über,dis_145,7,2
8856,b,0.018697621733419642,0.04831564247025884,über,dis_145,7,3
8857,ɐ,0.12118777150305626,0.0475096031642237,über,dis_145,7,4
8858,k,,,kartoffeln,dis_145,8,1
8859,a,1.5356545500572338,0.46467499767391635,kartoffeln,dis_145,8,2
8860,r,4.411645429901458,0.14014901106822475,kartoffeln,dis_145,8,3
8861,t,1.4716765956736082,0.009607667075856098,kartoffeln,dis_145,8,4
8862,ɔ,3.1758212964903256,0.003191853056264168,kartoffeln,dis_145,8,5
8863,f,0.47382568575158424,0.00042441172107857573,kartoffeln,dis_145,8,6
8864,ə,0.003520917039559416,0.00030705779060613054,kartoffeln,dis_145,8,7
8865,l,-0.0,0.00030606039252326485,kartoffeln,dis_145,8,8
8866,n,1.0061823573557134,0.00030606039252326485,kartoffeln,dis_145,8,9
8867,ʔ,,,ein,dis_145,9,1
8868,aɪ,3.2589392271272044,2.2410469552427026,ein,dis_145,9,2
8869,n,0.06414877737702182,0.23716810887047335,ein,dis_145,9,3
8870,d,,,die,dis_182,1,1
8871,iː,2.650458870553376,1.074776093989791,die,dis_182,1,2
8872,v,,,wüste,dis_182,2,1
8873,yː,9.204558216772217,0.854418881101613,wüste,dis_182,2,2
8874,s,2.294008411707263,0.0024195986098500023,wüste,dis_182,2,3
8875,t,-0.0,0.0004942256503595143,wüste,dis_182,2,4
8876,ə,0.01858493300884668,0.0004942256503595143,wüste,dis_182,2,5
8877,ʔ,,,erstreckte,dis_182,3,1
8878,ɛ,2.750844299944567,2.2410469552427026,erstreckte,dis_182,3,2
8879,r,7.0619754159307755,0.34590391870179166,erstreckte,dis_182,3,3
8880,ʃ,0.6483091332826659,0.0051136752066147,erstreckte,dis_182,3,4
8881,t,2.8731805688842798,0.003085979054844726,erstreckte,dis_182,3,5
