,phone,phone_surprisal,phone_entropy,word,target_id,word_order,phone_num
6019,l,0.617326130571726,0.01079518153428511,polizist,244,2,3
6020,i,0.028777633147806774,0.006642652828182783,polizist,244,2,4
6021,ts,0.2976666598663912,0.006445727836637882,polizist,244,2,5
6022,ɪ,1.9806281196780482,0.005027786902148903,polizist,244,2,6
6023,s,-0.0,0.0013367801780023632,polizist,244,2,7
6024,t,-0.0,0.0013367801780023632,polizist,244,2,8
6025,ʃ,,,spielt,244,3,1
6026,p,2.916139796323565,0.40221135511294975,spielt,244,3,2
6027,iː,2.055416407096019,0.054871350804256626,spielt,244,3,3
6028,l,0.08719051898178123,0.012335383801146708,spielt,244,3,4
6029,t,2.1054453023412485,0.011416557602119902,spielt,244,3,5
6030,ɡ,,,gitarre,244,4,1
6031,i,4.584098315198307,0.5701630781764331,gitarre,244,4,2
6032,t,6.9926931217909045,0.02054258427073761,gitarre,244,4,3
6033,a,-0.0,0.00026580197242500724,gitarre,244,4,4
6034,r,0.08935308265393914,0.00026580197242500724,gitarre,244,4,5
6035,ə,0.16564400411443594,0.0002465934134210646,gitarre,244,4,6
6036,f,,,für,244,5,1
6037,yː,3.13427705235786,0.6355174497156335,für,244,5,2
6038,ɐ,0.19498557610988906,0.049771521753151804,für,244,5,3
6039,d,,,die,244,6,1
6040,iː,2.650458870553818,1.0747748069098002,die,244,6,2
6041,n,,,nachbarschaft,244,7,1
6042,a,2.2221546937738235,0.41426642954982945,nachbarschaft,244,7,2
6043,x,3.9546854910521834,0.10569802203200385,nachbarschaft,244,7,3
6044,b,3.259045224074466,0.007918222626749644,nachbarschaft,244,7,4
6045,aː,0.03292964871127655,0.0011196699675696889,nachbarschaft,244,7,5
6046,r,-0.0,0.0010869764167568967,nachbarschaft,244,7,6
6047,ʃ,2.2786177445221028,0.0010869764167568967,nachbarschaft,244,7,7
6048,a,0.08773222693703171,0.00023367976116423227,nachbarschaft,244,7,8
6049,f,-0.0,0.00021623887371313973,nachbarschaft,244,7,9
6050,t,-0.0,0.00021623887371313973,nachbarschaft,244,7,10
6051,d,,,der,176,1,1
6052,eː,2.674012425736514,1.0747748069098002,der,176,1,2
6053,ɐ,0.8765551008297994,0.1530842885872705,der,176,1,3
6054,k,,,kaffee,176,2,1
6055,a,1.5356529127186576,0.4646733962568012,kaffee,176,2,2
6056,f,6.366271185239292,0.1401488321627686,kaffee,176,2,3
6057,e,0.07794268377863953,0.002183938629962465,kaffee,176,2,4
6058,d,,,duftet,176,3,1
6059,ʊ,6.312077288392412,1.0747748069098002,duftet,176,3,2
6060,f,6.42131217027197,0.02444820011456633,duftet,176,3,3
6061,t,0.2933734420653774,0.00036753626259151154,duftet,176,3,4
6062,ə,1.3192120067787798,0.00029726633665399675,duftet,176,3,5
6063,t,1.0742386302919185,0.00012780864150503793,duftet,176,3,6
6064,f,,,verführerisch,176,4,1
6065,ɛ,1.9394424384642945,0.6355174497156335,verführerisch,176,4,2
6066,ɐ,0.15027091443936122,0.1912283684147088,verführerisch,176,4,3
6067,f,5.0685522815681585,0.1712606160493922,verführerisch,176,4,4
6068,aː,1.6265169276221982,0.005824333884166356,verführerisch,176,4,5
6069,ʏ,3.3380743779947704,0.002085469043331282,verführerisch,176,4,6
6070,r,0.7760873519255294,0.00022752362976613153,verführerisch,176,4,7
6071,ə,0.511645823078236,0.00013187795028828832,verführerisch,176,4,8
6072,r,0.3935364300679218,9.110942625757341e-05,verführerisch,176,4,9
6073,ɪ,-0.0,6.951838684902869e-05,verführerisch,176,4,10
6074,ʃ,0.3840711485956304,6.951838684902869e-05,verführerisch,176,4,11
6075,ʔ,,,am,176,5,1
6076,a,1.6357452193168687,2.2410487228891505,am,176,5,2
6077,m,5.757870454780846,0.8533098065212363,am,176,5,3
6078,m,,,morgen,176,6,1
6079,ɔ,5.360174445917842,0.6236366443941769,morgen,176,6,2
6080,ɐ,0.6948759734698802,0.01968603379430308,morgen,176,6,3
6081,ɡ,0.2981714568085207,0.01113011162517021,morgen,176,6,4
6082,ə,0.009914106090631088,0.008256573927356858,morgen,176,6,5
6083,n,0.0012540242044007,0.008157132959196536,morgen,176,6,6
6084,d,,,die,139,1,1
6085,iː,2.650458870553818,1.0747748069098002,die,139,1,2
6086,b,,,bremse,139,2,1
6087,r,3.1725804612474424,0.4881120664797247,bremse,139,2,2
6088,ɛ,4.249645568825274,0.0570877000958653,bremse,139,2,3
6089,m,3.6135100133308438,0.003657716779179185,bremse,139,2,4
6090,z,0.36754489480000113,0.00032122495057936354,bremse,139,2,5
6091,ə,0.021517103413792718,0.00023603306113869382,bremse,139,2,6
6092,k,,,quietscht,139,3,1
6093,v,6.625183352797434,0.4646733962568012,quietscht,139,3,2
6094,iː,3.3136281535871905,0.006477796396539232,quietscht,139,3,3
6095,t,1.5646172314089768,0.0006540026152114824,quietscht,139,3,4
6096,ʃ,0.01914051346689625,0.00022093579389734441,quietscht,139,3,5
6097,t,2.519053060707903,0.00021713935970717484,quietscht,139,3,6
6098,b,,,beim,139,4,1
6099,aɪ,3.612284386926623,0.4881120664797247,beim,139,4,2
6100,m,3.1175455793139175,0.03344933241500597,beim,139,4,3
6101,l,,,linkslastigen,139,5,1
6102,ɪ,5.06965885404607,0.2933054252628303,linkslastigen,139,5,2
6103,ŋ,2.23257722284173,0.010372463943810828,linkslastigen,139,5,3
6104,k,0.08183025197662935,0.002127814143640502,linkslastigen,139,5,4
6105,s,0.6628010048735745,0.001979774085714957,linkslastigen,139,5,5
6106,l,8.702865289815186,0.0011796261431880907,linkslastigen,139,5,6
6107,a,2.321928094887362,4.9057397141110665e-06,linkslastigen,139,5,7
6108,s,-0.0,9.973967099850879e-07,linkslastigen,139,5,8
6109,t,-0.0,9.973967099850879e-07,linkslastigen,139,5,9
6110,ɪ,-0.0,9.973967099850879e-07,linkslastigen,139,5,10
6111,ɡ,-0.0,9.973967099850879e-07,linkslastigen,139,5,11
6112,ə,-0.0,9.973967099850879e-07,linkslastigen,139,5,12
6113,n,-0.0,9.973967099850879e-07,linkslastigen,139,5,13
6114,b,,,bremsen,139,6,1
6115,r,3.1725804612474424,0.4881120664797247,bremsen,139,6,2
6116,ɛ,4.249645568825274,0.0570877000958653,bremsen,139,6,3
6117,m,3.6135100133308438,0.003657716779179185,bremsen,139,6,4
6118,z,0.36754489480000113,0.00032122495057936354,bremsen,139,6,5
6119,ə,0.021517103413792718,0.00023603306113869382,bremsen,139,6,6
6120,n,0.5002439431833552,0.00023137105293202586,bremsen,139,6,7
6121,m,,,morgen,8,1,1
6122,ɔ,5.360174445917842,0.6236366443941769,morgen,8,1,2
6123,ɐ,0.6948759734698802,0.01968603379430308,morgen,8,1,3
6124,ɡ,0.2981714568085207,0.01113011162517021,morgen,8,1,4
6125,ə,0.009914106090631088,0.008256573927356858,morgen,8,1,5
6126,n,0.0012540242044007,0.008157132959196536,morgen,8,1,6
6127,ʔ,,,umarmt,8,2,1
6128,ʊ,3.218766885982564,2.2410487228891505,umarmt,8,2,2
6129,m,2.9219210369204083,0.23405850554192903,umarmt,8,2,3
6130,a,6.838440014588176,0.037413788727728665,umarmt,8,2,4
6131,r,0.10405389856059419,0.000551628599106218,umarmt,8,2,5
6132,m,-0.0,0.0005048471524683151,umarmt,8,2,6
6133,t,2.2112908307397956,0.0005048471524683151,umarmt,8,2,7
6134,d,,,der,8,3,1
6135,eː,2.674012425736514,1.0747748069098002,der,8,3,2
6136,ɐ,0.8765551008297994,0.1530842885872705,der,8,3,3
6137,n,,,nebel,8,4,1
6138,eː,5.632240513417328,0.41426642954982945,nebel,8,4,2
6139,b,2.6986067971294148,0.012502146886778817,nebel,8,4,3
6140,ə,0.04322161162504406,0.002326901114951109,nebel,8,4,4
6141,l,3.134595282221912,0.002241868386653651,nebel,8,4,5
6142,d,,,die,8,5,1
6143,iː,2.650458870553818,1.0747748069098002,die,8,5,2
6144,b,,,berge,8,6,1
6145,ɛ,4.3335623643913,0.4881120664797247,berge,8,6,2
6146,ɐ,3.863819535727065,0.02506043245901254,berge,8,6,3
6147,ɡ,1.5169227586939744,0.0021197689612611,berge,8,6,4
6148,ə,0.15031130005055543,0.0007231442629697921,berge,8,6,5
6149,ʔ,,,einige,104,1,1
6150,aɪ,3.2589403945646755,2.2410487228891505,einige,104,1,2
6151,n,0.06414877737699887,0.23716781735682246,einige,104,1,3
6152,ɪ,6.379449201812274,0.22043430509471776,einige,104,1,4
6153,ɡ,0.08664233905959727,0.004060974101213326,einige,104,1,5
6154,ə,0.07641095457680244,0.0037662658226586356,einige,104,1,6
6155,b,,,busse,104,2,1
6156,ʊ,6.3189308444922725,0.4881120664797247,busse,104,2,2
6157,s,2.6213310061389787,0.007973456652765984,busse,104,2,3
6158,ə,3.2778685461768395,0.001194253990732703,busse,104,2,4
6159,f,,,fahren,104,3,1
6160,aː,5.117128822668176,0.6355174497156335,fahren,104,3,2
6161,r,1.2865982372896336,0.017955592547973687,fahren,104,3,3
6162,ə,0.8148146541507186,0.008013341422789106,fahren,104,3,4
6163,n,0.273131457053639,0.00407101194599798,fahren,104,3,5
6164,h,,,heute,104,4,1
6165,ɔʏ,5.428461234782515,0.5464493382207486,heute,104,4,2
6166,t,0.15040141998945442,0.013064260805434054,heute,104,4,3
6167,ə,0.10410963328039256,0.010988619751388573,heute,104,4,4
6168,ʃ,,,später,104,5,1
6169,p,2.916139796323565,0.40221135511294975,später,104,5,2
6170,ɛː,2.7322835996331913,0.054871350804256626,später,104,5,3
6171,t,0.01149211685240451,0.006834118416908516,später,104,5,4
6172,ɐ,0.8244099451341236,0.0067438267364807085,später,104,5,5
6173,v,,,wir,56,1,1
6174,iː,2.1862302148776256,0.8544178205053973,wir,56,1,2
6175,ɐ,0.8119059881108164,0.1452237765369721,wir,56,1,3
6176,h,,,hören,56,2,1
6177,øː,4.7501277708452285,0.5464493382207486,hören,56,2,2
6178,r,1.6352382062660387,0.022719370534676916,hören,56,2,3
6179,ə,0.0299353617557165,0.006993485589020041,hören,56,2,4
6180,n,0.29025459738030956,0.006759605706867043,hören,56,2,5
6181,d,,,den,56,3,1
6182,eː,2.674012425736514,1.0747748069098002,den,56,3,2
6183,n,1.7418462024256618,0.1530842885872705,den,56,3,3
6184,p,,,plätschernden,56,4,1
6185,l,3.518075553271407,0.15977039222193734,plätschernden,56,4,2
6186,ɛ,3.620391181243451,0.013679348967240653,plätschernden,56,4,3
6187,t,1.5466568649787658,0.0011730448682280516,plätschernden,56,4,4
6188,ʃ,4.8428619244473206,0.0004206835851634303,plätschernden,56,4,5
6189,ɐ,0.0687127500840142,1.9030522776270412e-05,plätschernden,56,4,6
6190,n,1.0721497857558353,1.8033126066285325e-05,plätschernden,56,4,7
6191,d,3.285402218862248,8.612339991406058e-06,plätschernden,56,4,8
6192,ə,-0.0,9.973967099850879e-07,plätschernden,56,4,9
6193,n,-0.0,9.973967099850879e-07,plätschernden,56,4,10
6194,b,,,bach,56,5,1
6195,a,2.9026417400974798,0.4881120664797247,bach,56,5,2
6196,x,8.762179357259544,0.06459027315823108,bach,56,5,3
6197,n,,,nicht,138,1,1
6198,ɪ,1.194009262008945,0.41426642954982945,nicht,138,1,2
6199,ç,0.04789285988272652,0.13174819666839319,nicht,138,1,3
6200,t,0.0013376791726174395,0.12227584848342418,nicht,138,1,4
6201,ʔ,,,alle,138,2,1
6202,a,1.6357452193168687,2.2410487228891505,alle,138,2,2
6203,l,2.85478799015925,0.8533098065212363,alle,138,2,3
6204,ə,1.4199682969127383,0.11229982427070082,alle,138,2,4
6205,m,,,menschen,138,3,1
6206,ɛ,4.48227257466371,0.6236366443941769,menschen,138,3,2
6207,n,1.1089641375858417,0.03724799320925937,menschen,138,3,3
6208,ʃ,0.6667345983289741,0.016345045484041556,menschen,138,3,4
6209,ə,0.7170885889565398,0.00994939632196336,menschen,138,3,5
6210,n,0.0002432824003385671,0.00559578395826976,menschen,138,3,6
6211,f,,,verkraften,138,4,1
6212,ɛ,1.9394424384642945,0.6355174497156335,verkraften,138,4,2
6213,ɐ,0.15027091443936122,0.1912283684147088,verkraften,138,4,3
6214,k,4.852610486176839,0.1712606160493922,verkraften,138,4,4
6215,r,5.203337681537734,0.006647141829399532,verkraften,138,4,5
6216,a,0.1998096744417721,0.00020341002754613942,verkraften,138,4,6
6217,f,0.41451994051423013,0.00017543384461903691,verkraften,138,4,7
6218,t,-0.0,0.0001313866559788858,verkraften,138,4,8
6219,ə,-0.0,0.0001313866559788858,verkraften,138,4,9
6220,n,0.9136333853521108,0.0001313866559788858,verkraften,138,4,10
6221,d,,,den,138,5,1
6222,eː,2.674012425736514,1.0747748069098002,den,138,5,2
6223,n,1.7418462024256618,0.1530842885872705,den,138,5,3
6224,l,,,linksverkehr,138,6,1
6225,ɪ,5.06965885404607,0.2933054252628303,linksverkehr,138,6,2
6226,ŋ,2.23257722284173,0.010372463943810828,linksverkehr,138,6,3
6227,k,0.08183025197662935,0.002127814143640502,linksverkehr,138,6,4
6228,s,0.6628010048735745,0.001979774085714957,linksverkehr,138,6,5
6229,f,9.439830883981392,0.0011796261431880907,linksverkehr,138,6,6
6230,ɐ,0.5849625007211563,2.9109462941408903e-06,linksverkehr,138,6,7
6231,k,-0.0,1.9135495841558027e-06,linksverkehr,138,6,8
6232,eː,-0.0,1.9135495841558027e-06,linksverkehr,138,6,9
6233,ɐ,-0.0,1.9135495841558027e-06,linksverkehr,138,6,10
6234,z,,,sofort,138,7,1
6235,o,5.240014008976836,0.6041198393683194,sofort,138,7,2
6236,f,1.990539024504804,0.023511631037777824,sofort,138,7,3
6237,ɔ,0.21300935082168354,0.005407338850699055,sofort,138,7,4
6238,ɐ,-0.0,0.004457633466669077,sofort,138,7,5
6239,t,-0.0,0.004457633466669077,sofort,138,7,6
6240,d,,,der,149,1,1
6241,eː,2.674012425736514,1.0747748069098002,der,149,1,2
6242,ɐ,0.8765551008297994,0.1530842885872705,der,149,1,3
6243,f,,,frosch,149,2,1
6244,r,3.188717278502326,0.6355174497156335,frosch,149,2,2
6245,ɔ,1.9319266598331357,0.07235820631635168,frosch,149,2,3
6246,ʃ,7.016927682350671,0.01839694861711735,frosch,149,2,4
6247,ʃ,,,sprang,149,3,1
6248,p,2.916139796323565,0.40221135511294975,sprang,149,3,2
6249,r,1.8781449351278685,0.054871350804256626,sprang,149,3,3
6250,a,2.896847227861911,0.014550325435619259,sprang,149,3,4
6251,ŋ,3.651451872879888,0.002134682827426518,sprang,149,3,5
6252,r,,,rein,149,4,1
6253,aɪ,3.0732247719373893,0.19941777424498747,rein,149,4,2
6254,n,1.1284689492903475,0.023645187269454228,rein,149,4,3
6255,ʔ,,,ins,149,5,1
6256,ɪ,1.7669368568570172,2.2410487228891505,ins,149,5,2
6257,n,2.863334260269735,0.4426033601596914,ins,149,5,3
6258,s,4.024597600853475,0.08647759235708222,ins,149,5,4
6259,t,,,täschchen,149,6,1
6260,ɛ,5.660829810475488,0.4635526956186452,täschchen,149,6,2
6261,ʃ,7.632649061095038,0.013021753803295599,täschchen,149,6,3
6262,ç,4.562242424221073,7.77197781390671e-05,täschchen,149,6,4
6263,ə,-0.0,3.66461149668286e-06,täschchen,149,6,5
6264,n,-0.0,3.66461149668286e-06,täschchen,149,6,6
6265,d,,,die,175,1,1
6266,iː,2.650458870553818,1.0747748069098002,die,175,1,2
6267,b,,,blumen,175,2,1
6268,l,3.9078016381913145,0.4881120664797247,blumen,175,2,2
6269,uː,2.639230032868315,0.03574438181330258,blumen,175,2,3
6270,m,2.2732458612796904,0.006110663026332056,blumen,175,2,4
6271,ə,0.11804885376648537,0.0013035260105531848,blumen,175,2,5
6272,n,0.39131442247120757,0.001173772844883591,blumen,175,2,6
6273,b,,,blühen,175,3,1
6274,l,3.9078016381913145,0.4881120664797247,blühen,175,3,2
6275,yː,6.451829647110537,0.03574438181330258,blühen,175,3,3
6276,ə,1.6264779889720138,0.0005327044058596422,blühen,175,3,4
6277,n,0.03234877769786043,0.00016752603518544327,blühen,175,3,5
6278,ʔ,,,im,175,4,1
6279,ɪ,1.7669368568570172,2.2410487228891505,im,175,4,2
6280,m,4.04787711445444,0.4426033601596914,im,175,4,3
6281,z,,,sonnigen,175,5,1
6282,ɔ,2.6925174319795033,0.6041198393683194,sonnigen,175,5,2
6283,n,3.812173253485027,0.09996167125301146,sonnigen,175,5,3
6284,ɪ,7.0160858540264694,0.00997322648730313,sonnigen,175,5,4
6285,ɡ,0.9923328692483472,0.00011088587486333185,sonnigen,175,5,5
6286,ə,0.23776764722336358,5.849693137247322e-05,sonnigen,175,5,6
6287,n,0.7983661388303499,4.927111728026682e-05,sonnigen,175,5,7
6288,ɡ,,,garten,175,6,1
6289,a,3.6415234831287226,0.5701630781764331,garten,175,6,2
6290,r,4.479320886052997,0.04522680152589993,garten,175,6,3
6291,t,1.6598621292689835,0.0027873369556292694,garten,175,6,4
6292,ə,0.5312885390657803,0.0008428904959927486,garten,175,6,5
6293,n,-0.0,0.0005639522633039023,garten,175,6,6
6294,f,,,für,136,1,1
6295,yː,3.13427705235786,0.6355174497156335,für,136,1,2
6296,ɐ,0.19498557610988906,0.049771521753151804,für,136,1,3
6297,f,,,volkskunst,136,2,1
6298,ɔ,2.8312996625466624,0.6355174497156335,volkskunst,136,2,2
6299,l,2.9598635617103457,0.06852017577932991,volkskunst,136,2,3
6300,k,2.1465439867531155,0.013132414282914954,volkskunst,136,2,4
6301,s,3.2708252816993024,0.003162775483970249,volkskunst,136,2,5
6302,k,6.674545393845867,0.0004191135422461201,volkskunst,136,2,6
6303,ʊ,0.7369655941662062,4.9057397141110665e-06,volkskunst,136,2,7
6304,n,-0.0,2.9109462941408903e-06,volkskunst,136,2,8
6305,s,0.5849625007211563,2.9109462941408903e-06,volkskunst,136,2,9
6306,t,-0.0,1.9135495841558027e-06,volkskunst,136,2,10
6307,ʃ,,,schwärmt,136,3,1
6308,v,3.934929086347643,0.40221135511294975,schwärmt,136,3,2
6309,ɛ,2.4251912268711107,0.028448191236888295,schwärmt,136,3,3
6310,ɐ,5.197500352905571,0.004897273550579798,schwärmt,136,3,4
6311,m,1.557217510238252,0.00018857851067820798,schwärmt,136,3,5
6312,t,1.2768402053588244,6.696579127712914e-05,schwärmt,136,3,6
6313,n,,,nicht,136,4,1
6314,ɪ,1.194009262008945,0.41426642954982945,nicht,136,4,2
6315,ç,0.04789285988272652,0.13174819666839319,nicht,136,4,3
6316,t,0.0013376791726174395,0.12227584848342418,nicht,136,4,4
6317,j,,,jede,136,5,1
6318,eː,2.7416489998648372,0.1654357415985263,jede,136,5,2
6319,d,1.0251467977792599,0.029190382048964326,jede,136,5,3
6320,ə,0.6358708372908546,0.014485959769993501,jede,136,5,4
6321,ʔ,,,altersstufe,136,6,1
6322,a,1.6357452193168687,2.2410487228891505,altersstufe,136,6,2
6323,l,2.85478799015925,0.8533098065212363,altersstufe,136,6,3
6324,t,3.7756829746701275,0.11229982427070082,altersstufe,136,6,4
6325,ɐ,1.8024749471123456,0.010871082346907777,altersstufe,136,6,5
6326,s,4.595406372451608,0.003012251334410731,altersstufe,136,6,6
6327,ʃ,4.113458049783283,0.00018791069353341942,altersstufe,136,6,7
6328,t,2.7813597135246595,1.2520682995532035e-05,altersstufe,136,6,8
6329,uː,-0.0,1.9947934199701758e-06,altersstufe,136,6,9
6330,f,-0.0,1.9947934199701758e-06,altersstufe,136,6,10
6331,ə,-0.0,1.9947934199701758e-06,altersstufe,136,6,11
6332,p,,,prinzipiell,144,1,1
6333,r,2.128043190788192,0.15977039222193734,prinzipiell,144,1,2
6334,ɪ,3.981011094398513,0.03704947826967431,prinzipiell,144,1,3
6335,n,0.12334915599755333,0.002331655266770926,prinzipiell,144,1,4
6336,ts,0.06631611430314209,0.002086600587469528,prinzipiell,144,1,5
6337,i,2.8234318771165077,0.0019744148688326285,prinzipiell,144,1,6
6338,p,4.050739132514475,0.0003186936346154868,prinzipiell,144,1,7
6339,j,-0.0,2.2338893815300113e-05,prinzipiell,144,1,8
6340,ɛ,-0.0,2.2338893815300113e-05,prinzipiell,144,1,9
6341,l,-0.0,2.2338893815300113e-05,prinzipiell,144,1,10
6342,m,,,müssen,144,2,1
6343,ʏ,5.288489406733231,0.6236366443941769,müssen,144,2,2
6344,s,0.12093428051718422,0.017305549772281836,müssen,144,2,3
6345,ə,0.2615579608597995,0.01506031562205192,müssen,144,2,4
6346,n,0.006071500733323302,0.01161552988214736,müssen,144,2,5
6347,ʔ,,,alle,144,3,1
6348,a,1.6357452193168687,2.2410487228891505,alle,144,3,2
6349,l,2.85478799015925,0.8533098065212363,alle,144,3,3
6350,ə,1.4199682969127383,0.11229982427070082,alle,144,3,4
6351,h,,,hunde,144,4,1
6352,ʊ,6.782875314459756,0.5464493382207486,hunde,144,4,2
6353,n,0.7297318888923519,0.007121451508573449,hunde,144,4,3
6354,d,1.1589152412117147,0.004131345804102494,hunde,144,4,4
6355,ə,0.8534648188332682,0.0020876689209948294,hunde,144,4,5
6356,ʔ,,,ein,144,5,1
6357,aɪ,3.2589403945646755,2.2410487228891505,ein,144,5,2
6358,n,0.06414877737699887,0.23716781735682246,ein,144,5,3
6359,h,,,halsband,144,6,1
6360,a,0.8609053616706619,0.5464493382207486,halsband,144,6,2
6361,l,3.788548645543303,0.269188588470656,halsband,144,6,3
6362,s,4.823532927376555,0.024383584036539264,halsband,144,6,4
6363,b,3.858498034534205,0.001066786425128971,halsband,144,6,5
6364,a,0.24455716658486584,9.04333360504119e-05,halsband,144,6,6
6365,n,-0.0,7.375375512563712e-05,halsband,144,6,7
6366,t,-0.0,7.375375512563712e-05,halsband,144,6,8
6367,t,,,tragen,144,7,1
6368,r,3.7455744746162054,0.4635526956186452,tragen,144,7,2
6369,aː,3.241710065317228,0.04491136132201208,tragen,144,7,3
6370,ɡ,0.8374248484204599,0.004687162655455904,tragen,144,7,4
6371,ə,0.15958790499459197,0.002399559702636154,tragen,144,7,5
6372,n,0.3833328249096381,0.002067201701384313,tragen,144,7,6
6373,d,,,durch,161,1,1
6374,ʊ,6.312077288392412,1.0747748069098002,durch,161,1,2
6375,ɐ,0.5220706238945186,0.02444820011456633,durch,161,1,3
6376,ç,0.058614426566180954,0.016429239391807886,durch,161,1,4
6377,d,,,die,161,2,1
6378,iː,2.650458870553818,1.0747748069098002,die,161,2,2
6379,ʃ,,,straßen,161,3,1
6380,t,1.8671573854689671,0.40221135511294975,straßen,161,3,2
6381,r,3.213663562647911,0.11545039998874028,straßen,161,3,3
6382,aː,1.5678873427836737,0.014298715656101066,straßen,161,3,4
6383,s,0.589866321978013,0.004421737845277779,straßen,161,3,5
6384,ə,0.019783688711851426,0.002711673375297239,straßen,161,3,6
6385,n,1.6613322896265932,0.002660183788439261,straßen,161,3,7
6386,ts,,,zieht,161,4,1
6387,iː,4.8176092576079705,0.23052394940373788,zieht,161,4,2
6388,t,3.4340878352107547,0.010739103099817036,zieht,161,4,3
6389,ʔ,,,eine,161,5,1
6390,aɪ,3.2589403945646755,2.2410487228891505,eine,161,5,2
6391,n,0.06414877737699887,0.23716781735682246,eine,161,5,3
6392,ə,1.242153778549766,0.22043430509471776,eine,161,5,4
6393,k,,,kalte,161,6,1
6394,a,1.5356529127186576,0.4646733962568012,kalte,161,6,2
6395,l,5.854128046196997,0.1401488321627686,kalte,161,6,3
6396,t,0.8035328932929073,0.003509290736273954,kalte,161,6,4
6397,ə,2.1127240959919917,0.0018343053530181603,kalte,161,6,5
6398,b,,,brise,161,7,1
6399,r,3.1725804612474424,0.4881120664797247,brise,161,7,2
6400,iː,4.814828943822643,0.0570877000958653,brise,161,7,3
6401,z,5.080973872233322,0.002358894168255586,brise,161,7,4
6402,ə,0.32956815708949444,8.111825103887342e-05,brise,161,7,5
6403,d,,,der,137,1,1
6404,eː,2.674012425736514,1.0747748069098002,der,137,1,2
6405,ɐ,0.8765551008297994,0.1530842885872705,der,137,1,3
6406,b,,,besitz,137,2,1
6407,ə,1.9424014416075492,0.4881120664797247,besitz,137,2,2
6408,z,3.4533904930751174,0.15036742542242326,besitz,137,2,3
6409,ɪ,3.380258907281548,0.01355562170878907,besitz,137,2,4
6410,t,0.16828395562961102,0.001414668958806886,besitz,137,2,5
6411,s,-0.0,0.0012246959336540406,besitz,137,2,6
6412,d,,,des,137,3,1
6413,ɛ,4.804043833785983,1.0747748069098002,des,137,3,2
6414,s,1.5816567243042277,0.05403005225043666,des,137,3,3
6415,k,,,kiosks,137,4,1
6416,iː,8.116895031214106,0.4646733962568012,kiosks,137,4,2
6417,ɔ,6.850726699310516,0.0022995009306515917,kiosks,137,4,3
6418,s,-0.0,2.299928652958041e-05,kiosks,137,4,4
6419,k,-0.0,2.299928652958041e-05,kiosks,137,4,5
6420,s,4.781359713524659,2.299928652958041e-05,kiosks,137,4,6
6421,ʔ,,,ist,137,5,1
6422,ɪ,1.7669368568570172,2.2410487228891505,ist,137,5,2
6423,s,1.8490788045730608,0.4426033601596914,ist,137,5,3
6424,t,0.006391778380822532,0.11704460234851556,ist,137,5,4
6425,r,,,rechtlich,137,6,1
6426,ɛ,3.0647423108073935,0.19941777424498747,rechtlich,137,6,2
6427,ç,1.0394560006485805,0.022576449779015236,rechtlich,137,6,3
6428,t,0.1785248092444917,0.010163286425681388,rechtlich,137,6,4
6429,l,7.273459557198802,0.008666696315471486,rechtlich,137,6,5
6430,ɪ,-0.0,8.791496472893512e-05,rechtlich,137,6,6
6431,ç,-0.0,8.791496472893512e-05,rechtlich,137,6,7
6432,f,,,verpfändet,137,7,1
6433,ɛ,1.9394424384642945,0.6355174497156335,verpfändet,137,7,2
6434,ɐ,0.15027091443936122,0.1912283684147088,verpfändet,137,7,3
6435,p,6.303115323024553,0.1712606160493922,verpfändet,137,7,4
6436,f,2.4812604273998287,0.0023651689810176664,verpfändet,137,7,5
6437,ɛ,4.4980268639498755,0.0004590652833944594,verpfändet,137,7,6
6438,n,-0.0,2.2830650284393963e-05,verpfändet,137,7,7
6439,d,-0.0,2.2830650284393963e-05,verpfändet,137,7,8
6440,ə,-0.0,2.2830650284393963e-05,verpfändet,137,7,9
6441,t,-0.0,2.2830650284393963e-05,verpfändet,137,7,10
6442,d,,,die,173,1,1
6443,iː,2.650458870553818,1.0747748069098002,die,173,1,2
6444,ʃ,,,straßenlaterne,173,2,1
6445,t,1.8671573854689671,0.40221135511294975,straßenlaterne,173,2,2
6446,r,3.213663562647911,0.11545039998874028,straßenlaterne,173,2,3
6447,aː,1.5678873427836737,0.014298715656101066,straßenlaterne,173,2,4
6448,s,0.589866321978013,0.004421737845277779,straßenlaterne,173,2,5
6449,ə,0.019783688711851426,0.002711673375297239,straßenlaterne,173,2,6
6450,n,1.6613322896265932,0.002660183788439261,straßenlaterne,173,2,7
6451,l,6.102038180754087,0.0010193067336353302,straßenlaterne,173,2,8
6452,aː,1.0703893278913978,1.960401345990307e-05,straßenlaterne,173,2,9
6453,t,0.3219280948873623,9.181442621237433e-06,straßenlaterne,173,2,10
6454,ɐ,-0.0,7.26789303708163e-06,straßenlaterne,173,2,11
6455,n,-0.0,7.26789303708163e-06,straßenlaterne,173,2,12
6456,ə,-0.0,7.26789303708163e-06,straßenlaterne,173,2,13
6457,ʃ,,,spendet,173,3,1
6458,p,2.916139796323565,0.40221135511294975,spendet,173,3,2
6459,ɛ,2.5193299917915746,0.054871350804256626,spendet,173,3,3
6460,n,4.279003953347447,0.008507711531052637,spendet,173,3,4
6461,d,0.15509093097647966,0.0006328851538163501,spendet,173,3,5
6462,ə,0.6849467359281376,0.0005631786769036183,spendet,173,3,6
6463,t,2.934722282776872,0.00033936779960480325,spendet,173,3,7
6464,v,,,warmes,173,4,1
6465,a,1.5930162103593999,0.8544178205053973,warmes,173,4,2
