,words,phone,phone_order,wordnum,start_s,end_s,audibility,ids,filename
5137,Anzug,n,32,7,2.647120181405896,2.7270975056689344,0.23671875,259,259.csv
5138,Anzug,ts,33,7,2.727120181405896,2.9370975056689343,0.14293981481481483,259,259.csv
5139,Anzug,uː,34,7,2.937120181405896,3.1070975056689343,0.3497869318181818,259,259.csv
5140,Anzug,k,35,7,3.1071201814058957,3.3006122448979593,0.1290625,259,259.csv
5141,Ein,ʔ,1,1,0.0,0.03709750566893424,0.4015625,117,117.csv
5142,Ein,aɪ,2,1,0.037120181405895694,0.10709750566893424,0.7126736111111112,117,117.csv
5143,Ein,n,3,1,0.10712018140589569,0.16709750566893425,0.146484375,117,117.csv
5144,Stückchen,ʃ,4,2,0.16712018140589568,0.26709750566893425,0.125,117,117.csv
5145,Stückchen,t,5,2,0.2671201814058957,0.32709750566893425,0.162109375,117,117.csv
5146,Stückchen,ʏ,6,2,0.3271201814058957,0.37709750566893424,0.7020089285714286,117,117.csv
5147,Stückchen,k,7,2,0.3771201814058957,0.49709750566893424,0.22239583333333332,117,117.csv
5148,Stückchen,ç,8,2,0.4971201814058957,0.6170975056689343,0.3932291666666667,117,117.csv
5149,Stückchen,ə,9,2,0.6171201814058956,0.6770975056689342,0.6728515625,117,117.csv
5150,Stückchen,n,10,2,0.6771201814058957,0.7670975056689342,0.13411458333333334,117,117.csv
5151,weiter,v,11,3,0.7671201814058957,0.8170975056689342,0.13169642857142858,117,117.csv
5152,weiter,aɪ,12,3,0.8171201814058957,0.9370975056689342,0.7036458333333333,117,117.csv
5153,weiter,t,13,3,0.9371201814058957,1.0070975056689342,0.6137152777777778,117,117.csv
5154,weiter,ɐ,14,3,1.0071201814058957,1.0770975056689343,0.7109375,117,117.csv
5155,nördlich,n,15,4,1.0771201814058957,1.1870975056689343,0.30580357142857145,117,117.csv
5156,nördlich,œ,16,4,1.1871201814058956,1.2170975056689342,0.9375,117,117.csv
5157,nördlich,ɐ,17,4,1.2171201814058956,1.3770975056689343,0.4609375,117,117.csv
5158,nördlich,t,18,4,1.3771201814058958,1.4570975056689341,0.16484375,117,117.csv
5159,nördlich,l,19,4,1.4571201814058956,1.5270975056689342,0.6336805555555556,117,117.csv
5160,nördlich,ɪ,20,4,1.5271201814058957,1.5770975056689343,0.5424107142857143,117,117.csv
5161,nördlich,ç,21,4,1.5771201814058957,1.6570975056689343,0.24296875,117,117.csv
5162,ist,ʔ,22,5,1.6571201814058958,1.6870975056689343,0.185546875,117,117.csv
5163,ist,ɪ,23,5,1.6871201814058956,1.7270975056689342,0.14375,117,117.csv
5164,ist,s,24,5,1.7271201814058956,1.8570975056689343,0.2265625,117,117.csv
5165,ist,t,25,5,1.8571201814058957,1.9070975056689343,0.5703125,117,117.csv
5166,eine,ʔ,26,6,1.9071201814058958,1.9370975056689343,0.271484375,117,117.csv
5167,eine,aɪ,27,6,1.9371201814058956,2.0670975056689342,0.6001838235294118,117,117.csv
5168,eine,n,28,6,2.0671201814058957,2.117097505668934,0.2857142857142857,117,117.csv
5169,eine,ə,29,6,2.1171201814058955,2.237097505668934,0.21614583333333334,117,117.csv
5170,Umgehungsstraße,ʔ,30,7,2.2371201814058956,2.2670975056689344,0.482421875,117,117.csv
5171,Umgehungsstraße,ʊ,31,7,2.267120181405896,2.3370975056689343,0.4852430555555556,117,117.csv
5172,Umgehungsstraße,m,32,7,2.3371201814058957,2.447097505668934,0.29854910714285715,117,117.csv
5173,Umgehungsstraße,ɡ,33,7,2.4471201814058956,2.4770975056689344,0.814453125,117,117.csv
5174,Umgehungsstraße,eː,34,7,2.477120181405896,2.577097505668934,0.5913461538461539,117,117.csv
5175,Umgehungsstraße,ʊ,35,7,2.5771201814058955,2.6670975056689343,0.265625,117,117.csv
5176,Umgehungsstraße,ŋ,36,7,2.667120181405896,2.7270975056689344,0.099609375,117,117.csv
5177,Umgehungsstraße,s,37,7,2.727120181405896,2.757097505668934,0.216796875,117,117.csv
5178,Umgehungsstraße,ʃ,38,7,2.7571201814058957,2.8570975056689343,0.39122596153846156,117,117.csv
5179,Umgehungsstraße,t,39,7,2.8571201814058957,2.887097505668934,0.0,117,117.csv
5180,Umgehungsstraße,r,40,7,2.8871201814058955,2.987097505668934,0.1814903846153846,117,117.csv
5181,Umgehungsstraße,aː,41,7,2.9871201814058956,3.157097505668934,0.5422585227272727,117,117.csv
5182,Umgehungsstraße,s,42,7,3.1571201814058956,3.3170975056689342,0.352734375,117,117.csv
5183,Umgehungsstraße,ə,43,7,3.3171201814058957,3.4970975056689344,0.2955163043478261,117,117.csv
5184,Der,d,1,1,0.0,0.03709750566893424,0.0859375,200,200.csv
5185,Der,eː,2,1,0.037120181405895694,0.08709750566893425,0.25558035714285715,200,200.csv
5186,Der,ɐ,3,1,0.0871201814058957,0.14709750566893423,0.1669921875,200,200.csv
5187,Fernseher,f,4,2,0.1471201814058957,0.26709750566893425,0.06614583333333333,200,200.csv
5188,Fernseher,ɛ,5,2,0.2671201814058957,0.37709750566893424,0.4603794642857143,200,200.csv
5189,Fernseher,ɐ,6,2,0.3771201814058957,0.44709750566893425,0.4435763888888889,200,200.csv
5190,Fernseher,n,7,2,0.4471201814058957,0.5170975056689342,0.6440972222222222,200,200.csv
5191,Fernseher,z,8,2,0.5171201814058957,0.6270975056689342,0.2734375,200,200.csv
5192,Fernseher,eː,9,2,0.6271201814058956,0.7370975056689343,0.38895089285714285,200,200.csv
5193,Fernseher,ɐ,10,2,0.7371201814058957,0.9470975056689342,0.39091435185185186,200,200.csv
5194,zeigt,ts,11,3,1.0171201814058957,1.1470975056689343,0.2192095588235294,200,200.csv
5195,zeigt,aɪ,12,3,1.1471201814058958,1.3470975056689343,0.5734375,200,200.csv
5196,zeigt,k,13,3,1.3471201814058957,1.4070975056689343,0.06640625,200,200.csv
5197,zeigt,t,14,3,1.4071201814058958,1.4370975056689343,0.29296875,200,200.csv
5198,die,d,15,4,1.4371201814058956,1.5270975056689342,0.158203125,200,200.csv
5199,die,iː,16,4,1.5271201814058957,1.6270975056689343,0.4561298076923077,200,200.csv
5200,Nachrichten,n,17,5,1.6271201814058958,1.7070975056689341,0.30234375,200,200.csv
5201,Nachrichten,aː,18,5,1.7071201814058956,1.8670975056689343,0.237890625,200,200.csv
5202,Nachrichten,x,19,5,1.8671201814058958,2.007097505668934,0.4657118055555556,200,200.csv
5203,Nachrichten,r,20,5,2.0071201814058957,2.0570975056689345,0.17522321428571427,200,200.csv
5204,Nachrichten,ɪ,21,5,2.0571201814058955,2.1270975056689343,0.2821180555555556,200,200.csv
5205,Nachrichten,ç,22,5,2.1271201814058958,2.277097505668934,0.29194078947368424,200,200.csv
5206,Nachrichten,t,23,5,2.2771201814058957,2.407097505668934,0.10018382352941177,200,200.csv
5207,Nachrichten,ə,24,5,2.4071201814058956,2.5670975056689342,0.1328125,200,200.csv
5208,Nachrichten,n,25,5,2.5671201814058957,2.619501133786848,0.0,200,200.csv
5209,Die,d,1,1,0.0,0.03709750566893424,0.2203125,033,033.csv
5210,Die,iː,2,1,0.037120181405895694,0.16709750566893425,0.36580882352941174,033,033.csv
5211,Sonne,z,3,2,0.16712018140589568,0.2870975056689342,0.5958333333333333,033,033.csv
5212,Sonne,ɔ,4,2,0.2871201814058957,0.42709750566893423,0.2569444444444444,033,033.csv
5213,Sonne,n,5,2,0.4271201814058957,0.49709750566893424,0.18055555555555555,033,033.csv
5214,Sonne,ə,6,2,0.4971201814058957,0.6870975056689342,0.6946614583333334,033,033.csv
5215,scheint,ʃ,7,3,0.6871201814058957,0.8470975056689343,0.186328125,033,033.csv
5216,scheint,aɪ,8,3,0.8471201814058957,1.0370975056689342,0.7561848958333334,033,033.csv
5217,scheint,n,9,3,1.0371201814058957,1.1370975056689343,0.46694711538461536,033,033.csv
5218,scheint,t,10,3,1.1371201814058958,1.1870975056689343,0.10491071428571429,033,033.csv
5219,am,ʔ,11,4,1.1871201814058956,1.2270975056689342,0.025,033,033.csv
5220,am,a,12,4,1.2271201814058956,1.3070975056689342,0.32265625,033,033.csv
5221,am,m,13,4,1.3071201814058957,1.4170975056689343,0.34988839285714285,033,033.csv
5222,blauen,b,14,5,1.4171201814058958,1.4770975056689342,0.173828125,033,033.csv
5223,blauen,l,15,5,1.4771201814058956,1.5270975056689342,0.8258928571428571,033,033.csv
5224,blauen,aʊ,16,5,1.5271201814058957,1.7170975056689342,0.63671875,033,033.csv
5225,blauen,ə,17,5,1.7171201814058956,1.7470975056689342,0.51171875,033,033.csv
5226,blauen,n,18,5,1.7471201814058956,1.7970975056689342,0.42410714285714285,033,033.csv
5227,Himmel,h,19,6,1.7971201814058957,1.9070975056689343,0.38560267857142855,033,033.csv
5228,Himmel,ɪ,20,6,1.9071201814058958,1.9570975056689341,0.2767857142857143,033,033.csv
5229,Himmel,m,21,6,1.9571201814058956,2.0670975056689342,0.19866071428571427,033,033.csv
5230,Himmel,ə,22,6,2.0671201814058957,2.257097505668934,0.681640625,033,033.csv
